NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
8044662,36.8357487300113,-0.00295266969629773,1.3546690000000001,1.2845125198364258,-1.274003167953052,1.3978594444814518,1.3645579395886276,1.176838149066169,1,52.55052681285972,22.830966385766253,66.51719717502621,1.1609440999024783
8045282,36.84716209834649,0.002025529603867956,3.9080150000000002,0.5154567956924438,-0.032801884669264286,0.5400534677688078,3.941726197968834,0.5154550588542653,1,40.68245292430872,40.34539691653172,45.23839379950682,0.7895589201151815
8045533,36.8314101796568,-0.00640828578815661,1.622442,0.18799525499343872,0.6705295136487136,0.212287116978594,1.4893120359336327,0.1826778533192172,1,31.10540000637337,48.11814129657352,32.88070346935702,0.5738765359122024
8047817,36.83473923545378,-0.007803504968789241,1.9082700000000001,0.3221015930175781,0.61081311860909,0.3270100112812732,1.8363417947801215,0.3215539506107469,1,33.516249540889206,46.4714845056475,35.800793493108046,0.6248417212812972
8052552,36.85263536132357,-0.00636651910296873,1.9269999999999998,0.988,0.115,0.8340000000000001,2.1630000000000003,0.988,1,39.42407818498571,41.576657798225305,43.47831328676167,0.7588397200675886
8056232,36.88698565164268,0.004695861882906768,1.393,0.17600000000000002,-0.061,0.182,1.402,0.17600000000000002,1,41.38540722626907,39.62434908857349,46.245663200398084,0.8071390876153248
8057434,36.87966215931213,-0.00121734476737014,1.024,0.47700000000000004,0.292,0.461,1.091,0.478,1,34.885924788571515,45.45087087170757,37.50814836017744,0.6546406852116082
8059325,36.90739437722331,0.009667993956381928,1.86635,1.807720422744751,0.1821866077476436,1.8841246932927642,2.591896353914879,1.8073349227795044,1,39.06803702133174,41.91251630841317,42.98962197892075,0.7503104477198874
8060335,36.887976440907615,-0.0020796303265555602,1.9040000000000001,0.698,0.172,0.6890000000000001,2.02,0.698,1,38.7575031926116,42.197985703441766,42.566544475613405,0.7429263522960571
8064222,36.895773970054286,-0.00490601264716876,2.5660000000000003,1.296,-1.77,1.294,2.266,1.297,1,51.49575204324246,25.11989369250288,63.996912692733936,1.1169568375995573
8066237,36.91416017018285,9.048528268817088E-4,3.5364129999999996,0.42422962188720703,1.7378010045640448,0.3863883163255542,3.109057256172468,0.4353783507152668,1,28.99234157600581,49.41915093935465,30.39854217977579,0.5305546488434616
