NUM,GAL_L,GAL_B,P,SP,Q,SQ,U,SU,UF,DeltaLatitudeFINAL,DeltaLongitudeFINAL,AngleDEG,AngleRAD
7700064,36.52202513936179,0.39747533429366505,1.5619999999999998,0.136,-0.43700000000000006,0.138,1.506,0.136,1,45.81293621039529,37.31831932803895,53.090641469314015,0.9266064956353696
7700252,36.5870248914876,0.4304866666345521,1.3780000000000001,0.177,1.084,0.187,0.87,0.162,1,19.007818585684603,59.477554500611596,19.37496818612195,0.33815698731698157
7700296,36.57487794794531,0.42417365032435705,2.313,1.671,1.2409999999999999,1.46,2.57,1.7169999999999999,1,30.45751018996534,53.24880563420915,32.11253074947122,0.5604693927261951
7700313,36.679547765679686,0.4778137438205671,2.992,0.917,2.89,0.9229999999999999,1.199,0.884,1,11.193804259294314,63.27875200408006,11.266265165125066,0.19663342153417504
7700566,36.68476117883775,0.4800713752531512,2.49,0.895,-0.20600000000000002,0.932,2.638,0.895,1,42.06174552374571,43.86345611408019,47.232567607259924,0.8243638189175057
7700697,36.60117246304432,0.43699672218865465,4.109,1.048,3.7710000000000004,0.997,1.94,1.219,1,13.4841505247991,61.46228797196289,13.611831900225853,0.2375712838869374
7701083,36.53031777061778,0.40004012655148136,0.649,0.792,0.9229999999999999,0.785,0.44299999999999995,0.821,1,12.712802564756911,60.65675189667677,12.819493863871683,0.22374237636377062
7701691,36.63418684923669,0.4522913586731113,3.242,0.654,3.267,0.654,0.509,0.638,1,4.423350579837041,63.510924028529494,4.427756381635144,0.07727892733572385
7701857,36.532431724909365,0.399840909776196,2.0980000000000003,1.1,0.9440000000000001,1.014,2.173,1.1159999999999999,1,31.422744945232637,52.01316046565826,33.2593955645525,0.5804859598246394
7702192,36.55773221282459,0.4122419202859133,3.634,1.7,-0.895,1.4,3.911,1.714,1,44.80579780737826,38.97580120130494,51.44485939619474,0.8978821796891401
7702498,36.7070584673546,0.488344867974545,2.8680000000000003,1.2329999999999999,2.615,1.227,1.704,1.247,1,16.315677671913324,62.19337538217726,16.544640348189674,0.2887584476342109
7702508,36.51748970622026,0.3911000966122953,1.8119999999999998,0.42200000000000004,0.19,0.38799999999999996,1.85,0.42200000000000004,1,38.38891402928741,46.00750309969168,42.068063994615535,0.7342262266457191
7703461,36.65259939675319,0.4587295842560207,2.289,1.031,2.4,0.995,0.738,1.351,1,8.514675220062667,63.19269613324454,8.54633147513374,0.14916162320790766
7703591,36.69515197488974,0.4803226149909433,1.3719999999999999,0.222,1.08,0.221,0.875,0.22399999999999998,1,19.132265427403155,60.89791048917001,19.506939394398707,0.34046031941924615
7704340,36.722703861902964,0.4931575533389794,2.589,0.72,1.995,0.73,1.8,0.7070000000000001,1,20.560291909642668,60.71428959417335,21.029267503044448,0.36702995721077225
7704541,36.62955248906231,0.4450504917926277,1.2770000000000001,0.38299999999999995,0.318,0.423,1.294,0.38,1,35.35087137184417,49.95647005180417,38.09659435740517,0.6649110053334136
7704606,36.56193721383839,0.4102623175771623,3.139,0.711,0.617,0.792,3.159,0.708,1,36.424688355570915,48.229502239232254,39.47420324117085,0.6889548161598485
7704751,36.665570359392966,0.4631644468483193,3.052,1.334,3.3089999999999997,1.3319999999999999,-0.385,1.474,1,-3.316389197223559,63.93579235164272,-3.3182438197672894,-0.0579142800388925
7704823,36.647986520579856,0.4540192863638876,0.299,1.546,1.5730000000000002,1.545,-0.052000000000000005,1.85,1,-0.9466498479066683,63.74596104593044,-0.946692922873137,-0.016522908509464976
7704918,36.6118066134484,0.4353251369993065,5.162999999999999,0.3,4.343,0.299,2.807,0.302,1,16.21327765134032,60.60653518677557,16.437847175768844,0.2868945551568174
7705038,36.648848486163175,0.4541136314082727,2.766,0.77,2.8680000000000003,0.77,0.142,0.826,1,1.4171083012074528,63.73809515840023,1.4172528226175483,0.024735728087859378
7705197,36.52051907157934,0.3879877804089813,4.14,1.456,-0.08900000000000001,1.2990000000000002,4.388,1.456,1,40.922954866822835,43.32132653006201,45.580973711264676,0.7955380675265478
7706186,36.56919425661953,0.411296464745838,2.9960000000000004,1.034,2.214,0.997,2.267,1.069,1,22.238792300616435,57.60814179255575,22.83882333417894,0.3986126644627317
7706538,36.526259631205356,0.3886939246138831,2.577,1.453,0.69,1.41,2.877,1.456,1,35.47669477040332,48.617886395859934,38.25665284522921,0.6677045529417064
7706562,36.55489472634133,0.4033451669098041,2.085,0.934,1.1420000000000001,0.861,1.979,0.9570000000000001,1,28.653307769375594,53.945420926020326,30.006256379561112,0.5237079700208948
7707211,36.73954336032358,0.4969788031956636,1.579,0.526,-1.558,0.53,-0.585,0.495,1,-56.37422750360343,11.643422501976355,-79.7098888236187,-1.391200006370776
7707377,36.705225303599896,0.4790673609233628,1.788,0.39399999999999996,1.139,0.40399999999999997,1.4340000000000002,0.38799999999999996,1,24.910128890409297,58.14281674521326,25.77026291145888,0.4497759369095374
7708485,36.67808921832004,0.4632328456311436,1.465622,1.4360202550888062,1.2562240469056247,1.5851135261990053,1.6223761988280407,1.338691392140355,1,25.228648264510074,57.502444032833594,26.124490219651108,0.45595836973796844
7708519,36.72894254168054,0.489261690711438,2.702,1.247,-0.19399999999999998,1.307,2.97,1.247,1,41.8137705754558,44.37803627327435,46.86862171101446,0.8180117647289006
7709597,36.72940188886098,0.4877766840699044,2.041,0.8009999999999999,1.202,0.782,1.8330000000000002,0.809,1,27.227029714835517,57.06877446146711,28.372458374383328,0.495192815518027
7709601,36.61887917861532,0.4310876788676719,2.855,0.165,2.318,0.162,1.675,0.171,1,17.635019419989778,60.00399003769552,17.92604495658613,0.31286850635295194
7710152,36.73266048790643,0.4884967895598874,0.722,0.7070000000000001,-0.7070000000000001,0.705,0.722,0.7090000000000001,1,52.81859599563567,25.144581991758347,67.19929841517619,1.172849012375032
7710456,36.548089227732255,0.3933498425255651,1.8259999999999998,0.7559999999999999,0.299,0.515,1.954,0.76,1,37.324609086822086,47.06477103087808,40.65005754387874,0.7094773452658433
7710565,36.66147694211281,0.4513126612241052,3.245,0.214,3.148,0.213,0.816,0.231,1,7.246504633314333,63.15950213477189,7.265964238698512,0.1268149992974522
7711562,36.65572669210664,0.44665497867078746,3.1489999999999996,1.065,3.0839999999999996,1.075,1.239,1.002,1,10.877496661437371,62.37271671327815,10.94392143982786,0.19100746220459466
7711597,36.75192198955361,0.4959270236295889,1.536,0.171,0.377,0.16899999999999998,1.499,0.171,1,35.22862524563299,51.374979577093576,37.94142152095454,0.6622027284276915
7712043,36.710778556728464,0.4740559645686868,3.2910000000000004,1.358,0.621,1.351,3.5060000000000002,1.358,1,36.81203334388701,49.347163413058894,39.9778328024345,0.6977448102142737
7712220,36.70162800883051,0.4690442239093763,5.51,1.954,1.906,1.8869999999999998,5.527,1.962,1,33.26088428049468,52.30173666652015,35.4865580292688,0.6193572778107708
7712694,36.702287133449346,0.4685589637916025,6.428,1.6909999999999998,3.932,1.713,5.359,1.68,1,25.89218279680576,57.2859330023435,26.8658981313355,0.46889837889719643
7713158,36.55217486345572,0.39076823635361385,0.872,0.7809999999999999,1.126,0.7909999999999999,0.32,0.634,1,7.907042355775762,61.374139714186946,7.932358306027453,0.138445769888099
7713310,36.54334851542957,0.38600767300911404,1.212812,1.0546642541885376,1.3872155497747176,1.0592578195456577,0.8117049406898776,1.0411316604423158,1,14.990143189268357,59.692295806321255,15.166645505677456,0.26470790055687193
7713836,36.65295443031117,0.44134284872302004,1.7409999999999999,0.8540000000000001,-0.991,0.866,1.666,0.85,1,49.80499522408539,31.326047016440334,60.372893632151275,1.053705772837358
7713847,36.761448115444075,0.4969723648495801,2.38,0.428,1.093,0.426,2.157,0.428,1,29.99136397398124,55.53769545401346,31.56382528313644,0.5508926757149623
7713858,36.57356187762586,0.4005925653474558,3.5010000000000003,1.828,-0.7,1.944,3.887,1.824,1,43.958156644437665,39.90852513195419,50.10441404314691,0.8744869948353978
7713872,36.57791937992624,0.4028118908895961,1.178,0.573,-0.002,0.526,1.31,0.573,1,40.54514929225394,44.00538288742523,45.043737202287694,0.7861615215829794
7713897,36.680716044071296,0.4554931015199903,1.406675,0.8191818594932556,-0.2370079114963112,0.7557825665526413,1.6104722620504608,0.8205008087288184,1,43.36345198574323,41.700467247023475,49.185968433223564,0.8584570949417478
7714235,36.751424804713295,0.4911597804845903,1.963,0.46299999999999997,-0.574,0.461,1.9340000000000002,0.46299999999999997,1,45.917609642212575,38.86340145419842,53.26529185232207,0.9296547198587294
7714242,36.69951331928408,0.4645272559170614,2.398,1.306,-1.464,1.301,2.306,1.3090000000000002,1,50.211096856840264,30.869141543015484,61.20502896966122,1.0682292742991009
7714480,36.71638756799733,0.4727814517110871,2.838,1.515,2.251,1.455,2.298,1.57,1,22.19929960603092,59.328451422933526,22.79597777772333,0.39786486843273217
7714527,36.65501393826215,0.4412213275503924,3.8960000000000004,1.469,4.1530000000000005,1.4680000000000002,-0.294,1.704,1,-2.024248024037062,63.324553504350284,-2.024669369874111,-0.03533714676858213
7714646,36.50105868835527,0.3620475712780057,2.505,0.759,0.589,0.733,2.551,0.76,1,35.66700040503691,47.94886552063661,38.499410998300974,0.671941481998869
7715095,36.58748332613392,0.4056699981590048,1.3559999999999999,1.0070000000000001,1.18,1.012,1.208,1.003,1,22.23608846044135,57.469258268211476,22.835889512605835,0.398561459616615
7715182,36.57735905413017,0.4003503152537925,1.821,0.08800000000000001,0.7759999999999999,0.071,1.65,0.091,1,30.705787846279744,52.526718337988264,32.40612809243225,0.565593633035972
7715254,36.561543150472716,0.3921168637018496,1.22,1.444,1.442,1.462,1.222,1.4180000000000001,1,19.727376785080654,58.210593310081734,20.139539575500063,0.3515012754281772
7715341,36.624204161900295,0.4241287742372392,0.948,0.649,0.862,0.557,0.758,0.7509999999999999,1,20.218372079791187,58.82166216145337,20.663396524913562,0.36064430400489617
7715391,36.541221686331006,0.3814444503030963,2.79,0.27399999999999997,0.07400000000000001,0.255,2.803,0.27399999999999997,1,39.97605228152106,44.22381937705583,44.24386317094467,0.7722010861348433
7715405,36.55044426409907,0.3861446438115914,2.2139889999999998,0.8302496671676636,1.1823599240414804,0.9134780264139721,2.047703071672355,0.8005804208440949,1,28.646817478061394,53.56426673092153,29.9987618471859,0.52357716575505
